Wavelength, W/m2 
791.92, 0.0228 
792.242, 0.0203 
792.563, 0.0219 
792.885, 0.0241 
793.206, 0.0212 
793.528, 0.0216 
793.849, 0.0232 
794.171, 0.0213 
794.492, 0.0169 
794.813, 0.0212 
795.134, 0.0232 
795.456, 0.0200 
795.777, 0.0210 
796.098, 0.0177 
796.419, 0.0162 
796.74, 0.0285 
797.061, 0.0185 
797.381, 0.0206 
797.702, 0.0235 
798.023, 0.0206 
798.344, 0.0237 
798.664, 0.0219 
798.985, 0.0189 
799.305, 0.0232 
799.626, 0.0188 
799.946, 0.0218 
800.267, 0.0243 
800.587, 0.0262 
800.907, 0.0224 
801.227, 0.0230 
801.548, 0.0180 
801.868, 0.0276 
802.188, 0.0195 
802.508, 0.0190 
802.828, 0.0208 
803.147, 0.0178 
803.467, 0.0253 
803.787, 0.0249 
804.107, 0.0215 
804.426, 0.0269 
804.746, 0.0198 
805.066, 0.0218 
805.385, 0.0247 
805.705, 0.0221 
806.024, 0.0207 
806.343, 0.0214 
806.663, 0.0272 
806.982, 0.0237 
807.301, 0.0230 
807.62, 0.0281 
807.939, 0.0248 
808.258, 0.0263 
808.577, 0.0239 
808.896, 0.0229 
809.215, 0.0228 
809.534, 0.0288 
809.852, 0.0241 
810.171, 0.0258 
810.49, 0.0277 
810.808, 0.0235 
811.127, 0.0237 
811.445, 0.0220 
811.764, 0.0265 
812.082, 0.0232 
812.401, 0.0241 
812.719, 0.0272 
813.037, 0.0209 
813.355, 0.0245 
813.673, 0.0246 
813.991, 0.0231 
814.309, 0.0227 
814.627, 0.0256 
814.945, 0.0274 
815.263, 0.0265 
815.581, 0.0261 
815.899, 0.0243 
816.216, 0.0269 
816.534, 0.0251 
816.851, 0.0288 
817.169, 0.0273 
817.486, 0.0274 
817.804, 0.0242 
818.121, 0.0287 
818.438, 0.0239 
818.756, 0.0290 
819.073, 0.0291 
819.39, 0.0317 
819.707, 0.0306 
820.024, 0.0217 
820.341, 0.0275 
820.658, 0.0316 
820.975, 0.0279 
821.292, 0.0306 
821.608, 0.0303 
821.925, 0.0318 
822.242, 0.0303 
822.558, 0.0249 
822.875, 0.0218 
823.191, 0.0294 
823.508, 0.0281 
823.824, 0.0343 
824.141, 0.0308 
824.457, 0.0308 
824.773, 0.0309 
825.089, 0.0322 
825.405, 0.0230 
825.721, 0.0252 
826.037, 0.0353 
826.353, 0.0374 
826.669, 0.0310 
826.985, 0.0284 
827.301, 0.0337 
827.617, 0.0296 
827.932, 0.0348 
828.248, 0.0265 
828.563, 0.0345 
828.879, 0.0263 
829.194, 0.0344 
829.51, 0.0298 
829.825, 0.0347 
830.14, 0.0330 
830.456, 0.0344 
830.771, 0.0310 
831.086, 0.0313 
831.401, 0.0320 
831.716, 0.0313 
832.031, 0.0304 
832.346, 0.0337 
832.661, 0.0353 
832.976, 0.0322 
833.29, 0.0345 
833.605, 0.0320 
833.92, 0.0337 
834.234, 0.0329 
834.549, 0.0317 
834.863, 0.0347 
835.178, 0.0287 
835.492, 0.0359 
835.806, 0.0347 
836.121, 0.0355 
836.435, 0.0401 
836.749, 0.0371 
837.063, 0.0341 
837.377, 0.0308 
837.691, 0.0336 
838.005, 0.0324 
838.319, 0.0350 
838.633, 0.0285 
838.946, 0.0420 
839.26, 0.0394 
839.574, 0.0430 
839.887, 0.0329 
840.201, 0.0324 
840.514, 0.0332 
840.828, 0.0305 
841.141, 0.0320 
841.455, 0.0345 
841.768, 0.0413 
842.081, 0.0357 
842.394, 0.0344 
842.707, 0.0382 
843.02, 0.0439 
843.333, 0.0402 
843.646, 0.0355 
843.959, 0.0432 
844.272, 0.0363 
844.585, 0.0389 
844.898, 0.0410 
845.21, 0.0362 
845.523, 0.0361 
845.835, 0.0302 
846.148, 0.0452 
846.46, 0.0357 
846.773, 0.0415 
847.085, 0.0408 
847.397, 0.0369 
847.71, 0.0380 
848.022, 0.0374 
848.334, 0.0383 
848.646, 0.0354 
848.958, 0.0360 
849.27, 0.0392 
849.582, 0.0470 
849.894, 0.0338 
850.205, 0.0460 
850.517, 0.0401 
850.829, 0.0376 
851.141, 0.0359 
851.452, 0.0440 
851.764, 0.0412 
852.075, 0.0439 
852.386, 0.0405 
852.698, 0.0309 
853.009, 0.0367 
853.32, 0.0464 
853.632, 0.0384 
853.943, 0.0473 
854.254, 0.0470 
854.565, 0.0477 
854.876, 0.0451 
855.187, 0.0461 
855.497, 0.0497 
855.808, 0.0451 
856.119, 0.0438 
856.43, 0.0420 
856.74, 0.0521 
857.051, 0.0461 
857.361, 0.0416 
857.672, 0.0374 
857.982, 0.0419 
858.293, 0.0464 
858.603, 0.0388 
858.913, 0.0459 
859.223, 0.0464 
859.533, 0.0475 
859.844, 0.0501 
860.154, 0.0515 
860.464, 0.0439 
860.773, 0.0510 
861.083, 0.0509 
861.393, 0.0426 
861.703, 0.0568 
862.013, 0.0421 
862.322, 0.0465 
862.632, 0.0452 
862.941, 0.0466 
863.251, 0.0546 
863.56, 0.0367 
863.869, 0.0547 
864.179, 0.0490 
864.488, 0.0504 
864.797, 0.0510 
865.106, 0.0470 
865.415, 0.0529 
865.724, 0.0554 
866.033, 0.0512 
866.342, 0.0352 
866.651, 0.0444 
866.96, 0.0424 
867.269, 0.0547 
867.577, 0.0546 
867.886, 0.0479 
868.195, 0.0421 
868.503, 0.0600 
868.812, 0.0516 
869.12, 0.0457 
869.428, 0.0476 
869.737, 0.0516 
870.045, 0.0535 
870.353, 0.0521 
870.661, 0.0569 
870.969, 0.0558 
871.277, 0.0596 
871.585, 0.0529 
871.893, 0.0496 
872.201, 0.0548 
872.509, 0.0558 
872.817, 0.0463 
873.124, 0.0552 
873.432, 0.0479 
873.739, 0.0579 
874.047, 0.0578 
874.354, 0.0562 
874.662, 0.0639 
874.969, 0.0505 
875.276, 0.0603 
875.584, 0.0692 
875.891, 0.0500 
876.198, 0.0661 
876.505, 0.0599 
876.812, 0.0606 
877.119, 0.0717 
877.426, 0.0582 
877.733, 0.0558 
878.04, 0.0597 
878.346, 0.0605 
878.653, 0.0648 
878.96, 0.0476 
879.266, 0.0631 
879.573, 0.0535 
879.879, 0.0675 
880.185, 0.0472 
880.492, 0.0548 
880.798, 0.0637 
881.104, 0.0649 
881.411, 0.0641 
881.717, 0.0611 
882.023, 0.0586 
882.329, 0.0695 
882.635, 0.0704 
882.941, 0.0657 
883.246, 0.0722 
883.552, 0.0774 
883.858, 0.0490 
884.164, 0.0743 
884.469, 0.0702 
884.775, 0.0666 
885.08, 0.0522 
885.386, 0.0771 
885.691, 0.0779 
885.996, 0.0778 
886.302, 0.0640 
886.607, 0.0688 
886.912, 0.0595 
887.217, 0.0638 
887.522, 0.0590 
887.827, 0.0597 
888.132, 0.0631 
888.437, 0.0675 
888.742, 0.0831 
889.046, 0.0741 
889.351, 0.0842 
889.656, 0.0728 
889.96, 0.0679 
890.265, 0.0853 
890.569, 0.0693 
890.874, 0.0853 
891.178, 0.0659 
891.483, 0.0743 
891.787, 0.0774 
892.091, 0.0770 
892.395, 0.0809 
892.699, 0.0782 
893.003, 0.0879 
893.307, 0.0788 
893.611, 0.0789 
893.915, 0.0674 
894.219, 0.0836 
894.523, 0.0798 
894.826, 0.0663 
895.13, 0.0596 
895.433, 0.0766 
895.737, 0.0723 
896.04, 0.0625 
896.344, 0.0776 
896.647, 0.0764 
896.95, 0.0621 
897.254, 0.0798 
897.557, 0.0709 
897.86, 0.0776 
898.163, 0.0560 
898.466, 0.0819 
898.769, 0.0800 
899.072, 0.0717 
899.375, 0.0841 
899.677, 0.0644 
899.98, 0.0721 
900.283, 0.0714 
900.585, 0.0858 
900.888, 0.0788 
901.191, 0.0605 
901.493, 0.0938 
901.795, 0.0800 
902.098, 0.0792 
902.4, 0.0716 
902.702, 0.0791 
903.004, 0.0772 
903.306, 0.0838 
903.608, 0.0729 
903.91, 0.0842 
904.212, 0.0829 
904.514, 0.0842 
904.816, 0.0834 
905.118, 0.0852 
905.42, 0.0839 
905.721, 0.0809 
906.023, 0.0666 
906.324, 0.0803 
906.626, 0.0871 
906.927, 0.0863 
907.228, 0.0882 
907.53, 0.0858 
907.831, 0.0829 
908.132, 0.0899 
908.433, 0.0820 
908.734, 0.0835 
909.035, 0.0834 
909.336, 0.0731 
909.637, 0.0950 
909.938, 0.0972 
910.239, 0.0719 
910.54, 0.0878 
910.84, 0.0807 
911.141, 0.0839 
911.441, 0.0792 
911.742, 0.0842 
912.042, 0.0888 
912.343, 0.0890 
912.643, 0.0930 
912.943, 0.0958 
913.244, 0.0759 
913.544, 0.0853 
913.844, 0.1221 
914.144, 0.0856 
914.444, 0.0861 
914.744, 0.0909 
915.044, 0.1014 
915.343, 0.1145 
915.643, 0.1072 
915.943, 0.0953 
916.243, 0.1061 
916.542, 0.0939 
916.842, 0.1139 
917.141, 0.1062 
917.441, 0.1003 
917.74, 0.0957 
918.039, 0.0923 
918.338, 0.1016 
918.638, 0.0874 
918.937, 0.1008 
919.236, 0.1027 
919.535, 0.0863 
919.834, 0.0881 
920.133, 0.1033 
920.431, 0.1096 
920.73, 0.1054 
921.029, 0.1082 
921.328, 0.1126 
921.626, 0.0970 
921.925, 0.0977 
922.223, 0.0998 
922.522, 0.1093 
922.82, 0.0953 
923.118, 0.1162 
923.417, 0.1215 
923.715, 0.1098 
924.013, 0.1335 
924.311, 0.1206 
924.609, 0.1238 
924.907, 0.0974 
925.205, 0.1154 
925.503, 0.1059 
925.801, 0.1266 
926.098, 0.1540 
926.396, 0.1172 
926.694, 0.1124 
926.991, 0.1236 
927.289, 0.1270 
927.586, 0.1030 
927.884, 0.1264 
928.181, 0.1559 
928.478, 0.1273 
928.775, 0.1633 
929.073, 0.1361 
929.37, 0.1164 
929.667, 0.1340 
929.964, 0.1228 
930.261, 0.1355 
930.557, 0.1430 
930.854, 0.1442 
931.151, 0.1363 
931.448, 0.1312 
931.744, 0.1695 
932.041, 0.1522 
932.337, 0.1423 
932.634, 0.1407 
932.93, 0.1418 
933.227, 0.1568 
933.523, 0.1561 
933.819, 0.1534 
934.115, 0.1614 
934.412, 0.1604 
934.708, 0.1646 
935.004, 0.1446 
935.3, 0.1354 
935.595, 0.1436 
935.891, 0.1665 
936.187, 0.1573 
936.483, 0.1489 
936.778, 0.1724 
937.074, 0.1740 
937.369, 0.1476 
937.665, 0.1807 
937.96, 0.1556 
938.256, 0.1255 
938.551, 0.1735 
938.846, 0.1535 
939.141, 0.1651 
939.437, 0.1572 
939.732, 0.1748 
940.027, 0.1912 
940.322, 0.2019 
940.617, 0.1736 
940.911, 0.1938 
941.206, 0.1871 
941.501, 0.1746 
941.796, 0.1954 
942.09, 0.1677 
942.385, 0.2111 
942.679, 0.2077 
942.974, 0.1888 
943.268, 0.1750 
943.562, 0.2096 
943.857, 0.2025 
944.151, 0.1449 
944.445, 0.1984 
944.739, 0.1866 
945.033, 0.2109 
945.327, 0.1792 
945.621, 0.2228 
945.915, 0.1839 
946.208, 0.2147 
946.502, 0.2528 
946.796, 0.2324 
947.089, 0.2043 
947.383, 0.2042 
947.676, 0.2186 
947.97, 0.1902 
948.263, 0.2265 
948.557, 0.2060 
948.85, 0.2341 
949.143, 0.2298 
949.436, 0.2553 
949.729, 0.1999 
950.022, 0.2471 
950.315, 0.2693 
950.608, 0.2376 
950.901, 0.2182 
951.194, 0.2148 
951.487, 0.1992 
951.779, 0.2153 
952.072, 0.2025 
952.364, 0.2028 
952.657, 0.2475 
952.949, 0.2480 
953.242, 0.2804 
953.534, 0.2696 
953.826, 0.2226 
954.118, 0.2918 
954.411, 0.2911 
954.703, 0.2602 
954.995, 0.2698 
955.287, 0.2455 
955.579, 0.2909 
955.87, 0.3100 
956.162, 0.2981 
956.454, 0.3047 
956.746, 0.2569 
957.037, 0.2515 
957.329, 0.2911 
957.62, 0.2590 
957.912, 0.3252 
958.203, 0.2986 
958.494, 0.3250 
958.786, 0.3282 
959.077, 0.2889 
959.368, 0.3235 
959.659, 0.2997 
959.95, 0.3228 
960.241, 0.3133 
960.532, 0.3475 
960.823, 0.2881 
961.114, 0.3551 
961.404, 0.3730 
961.695, 0.3780 
961.986, 0.3346 
962.276, 0.3925 
962.567, 0.3357 
962.857, 0.3517 
963.147, 0.3595 
963.438, 0.2622 
963.728, 0.3329 
964.018, 0.3837 
964.308, 0.3283 
964.598, 0.3856 
964.888, 0.3938 
965.178, 0.3567 
965.468, 0.3978 
965.758, 0.2755 
966.048, 0.3693 
966.338, 0.3889 
966.627, 0.3865 
966.917, 0.3549 
967.206, 0.3372 
967.496, 0.3807 
967.785, 0.3274 
968.075, 0.4417 
968.364, 0.4371 
968.653, 0.3996 
968.942, 0.4190 
969.232, 0.4513 
969.521, 0.4160 
969.81, 0.4397 
970.099, 0.3890 
970.388, 0.4405 
970.676, 0.3914 
970.965, 0.3809 
971.254, 0.4381 
971.543, 0.4090 
971.831, 0.4034 
972.12, 0.4600 
972.408, 0.4624 
972.697, 0.4916 
972.985, 0.4298 
973.273, 0.4972 
973.561, 0.4671 
973.85, 0.4395 
974.138, 0.4781 
974.426, 0.4857 
974.714, 0.5120 
975.002, 0.4085 
975.29, 0.4728 
975.577, 0.5295 
975.865, 0.5592 
976.153, 0.5197 
976.441, 0.5083 
976.728, 0.4588 
977.016, 0.4429 
977.303, 0.5130 
977.59, 0.5180 
977.878, 0.5943 
978.165, 0.4649 
978.452, 0.5234 
978.74, 0.5293 
979.027, 0.5238 
979.314, 0.6450 
979.601, 0.5440 
979.888, 0.5196 
980.174, 0.6440 
980.461, 0.6101 
980.748, 0.6400 
981.035, 0.6789 
981.321, 0.6476 
981.608, 0.6283 
981.894, 0.6061 
982.181, 0.5693 
982.467, 0.4948 
982.754, 0.5507 
983.04, 0.5523 
983.326, 0.4621 
983.612, 0.7584 
983.898, 0.6293 
984.184, 0.6145 
984.47, 0.6925 
984.756, 0.5986 
985.042, 0.6339 
985.328, 0.5515 
985.614, 0.5442 
985.899, 0.5909 
986.185, 0.6787 
986.47, 0.6452 
986.756, 0.5393 
987.041, 0.6834 
987.327, 0.6372 
987.612, 0.6752 
987.897, 0.6624 
988.182, 0.7544 
988.468, 0.7374 
988.753, 0.6345 
989.038, 0.6984 
989.323, 0.8955 
989.607, 0.6689 
989.892, 0.7033 
990.177, 0.7333 
990.462, 0.6783 
990.746, 0.6675 
991.031, 0.8156 
991.315, 0.7918 
991.6, 0.8608 
991.884, 1.0214 
992.169, 0.9303 
992.453, 0.8772 
992.737, 0.9060 
993.021, 0.9253 
993.305, 0.7509 
993.59, 0.6220 
993.874, 0.9338 
994.157, 0.7916 
994.441, 0.9195 
994.725, 1.0062 
995.009, 0.8134 
995.293, 0.8602 
995.576, 0.9233 
995.86, 1.0211 
996.143, 1.0435 
996.427, 0.8549 
996.71, 0.7974 
996.993, 0.8848 
997.277, 1.0110 
997.56, 0.9615 
997.843, 1.1731 
998.126, 0.8843 
998.409, 0.9205 
998.692, 1.0790 
998.975, 1.1424 
999.258, 1.0807 
999.541, 1.0467 
999.823, 1.1793 
1000.106, 0.9700 
1000.388, 1.2004 
1000.671, 1.0219 
1000.954, 1.4658 
1001.236, 0.9548 
1001.518, 1.0984 
1001.801, 1.2676 
1002.083, 1.2102 
1002.365, 1.2855 
1002.647, 1.2410 
1002.929, 1.2446 
1003.211, 1.1990 
1003.493, 1.0237 
1003.775, 1.0369 
1004.057, 1.3006 
1004.338, 1.0528 
1004.62, 1.3791 
1004.902, 1.1780 
1005.183, 1.3229 
1005.465, 1.2260 
1005.746, 1.0444 
1006.028, 1.3923 
1006.309, 1.4049 
1006.59, 1.4272 
1006.871, 1.2845 
1007.153, 1.3204 
1007.434, 1.3866 
1007.715, 1.2880 
1007.996, 1.4188 
1008.277, 1.4992 
1008.557, 1.5313 
1008.838, 1.5478 
1009.119, 1.7674 
1009.4, 1.5645 
1009.68, 1.3147 
1009.961, 1.8078 
1010.241, 1.7772 
1010.522, 1.7621 
1010.802, 1.7021 
1011.082, 1.7835 
1011.362, 1.7270 
1011.643, 1.5951 
1011.923, 1.7533 
1012.203, 1.4198 
1012.483, 1.7413 
1012.763, 1.6939 
1013.042, 2.3279 
1013.322, 2.4249 
1013.602, 1.9463 
1013.882, 1.8775 
1014.161, 1.5838 
1014.441, 1.8418 
1014.72, 1.6497 
1015, 1.9419 
1015.279, 1.9011 
1015.558, 1.8528 
1015.838, 1.6033 
1016.117, 1.7232 
1016.396, 1.8422 
1016.675, 1.9630 
1016.954, 1.9452 
1017.233, 1.7591 
1017.512, 2.3544 
1017.791, 2.2559 
1018.07, 2.3121 
1018.348, 1.8938 
1018.627, 2.5956 
1018.905, 2.3545 
1019.184, 2.5598 
1019.462, 2.2930 
1019.741, 2.2194 
1020.019, 2.1151 
1020.297, 2.2352 
1020.576, 2.2610 
1020.854, 2.3789 
1021.132, 2.2242 
1021.41, 2.2231 
1021.688, 2.2219 
